"gene.GeneID","Ensembl.Gene.ID","blah","gene.Chr","gene.Start","gene.End","gene.Strand","gene.Length","sample.group","sample.lib.size","sample.norm.factors","counts","rpkm"
6503,"ENSG00000155926",4470,992,4274,4271,9,3617,1,19420249,1,0,0
6504,"ENSG00000117090",4471,7,6945,6942,7,2001,1,19420249,1,3,0.077200368
6505,"ENSG00000106688",4472,1047,16128,16125,100,3739,1,19420249,1,0,0
6506,"ENSG00000110436",4473,130,13681,13681,11,12006,1,19420249,1,0,0
6507,"ENSG00000079215",4474,841,13994,13992,98,4865,1,19420249,1,0,0
6508,"ENSG00000114923",4475,573,9834,9832,111,4301,1,19420249,1,5,0.059861248
6509,"ENSG00000115902",4476,559,20627,20623,97,4777,1,19420249,1,543,5.853151891
6510,"ENSG00000105281",4477,512,16817,16814,10,3206,1,19420249,1,6263,100.5921521
6511,"ENSG00000105143",4478,511,5943,5939,9,1719,1,19420249,1,0,0
6512,"ENSG00000162383",4479,11,18408,18406,11,2677,1,19420249,1,0,0
6513,"ENSG00000117394",4480,10,15679,15677,10,3670,1,19420249,1,2376,33.33692808
6514,"ENSG00000163581",4481,741,7481,7480,11,3439,1,19420249,1,0,0
6515,"ENSG00000059804",4482,177,23431,23430,10,3938,1,19420249,1,2984,39.01829725
6517,"ENSG00000181856",4483,420,21846,21844,99,3149,1,19420249,1,38,0.621378385
6518,"ENSG00000142583",4484,14,24570,24569,14,3064,1,19420249,1,7,0.117639856
6519,"ENSG00000138079",4485,560,16017,16015,98,2321,1,19420249,1,0,0
6520,"ENSG00000168003",4486,132,20226,20225,101,2605,1,19420249,1,3457,68.33400229
6521,"ENSG00000004939",4487,429,15367,15366,20,4953,1,19420249,1,20,0.207925078
6522,"ENSG00000164889",4488,957,5964,5961,111,4142,1,19420249,1,3717,46.2091173
6523,"ENSG00000100170",4489,711,13014,13013,104,5236,1,19420249,1,0,0
6524,"ENSG00000140675",4490,375,12737,12735,102,2273,1,19420249,1,6,0.135924274
6525,"ENSG00000183963",4491,716,12733,12730,109,3294,1,19420249,1,823,12.86534528
6526,"ENSG00000198743",4492,658,13712,13709,90,11576,1,19420249,1,668,2.971413898
6527,"ENSG00000100191",4493,710,13058,13058,15,2020,1,19420249,1,3,0.076474226
6528,"ENSG00000105641",4494,517,8022,8021,103,3576,1,19420249,1,8,0.115196075
6529,"ENSG00000157103",4495,746,1539,1537,104,4494,1,19420249,1,0,0
6530,"ENSG00000103546",4496,377,18898,18898,104,5335,1,19420249,1,0,0
6531,"ENSG00000276996",4497,846,4773,4789,15,3934,1,19420249,1,0,0
6531,"ENSG00000142319",4497,846,4773,4789,15,3934,1,19420249,1,0,0
6532,"ENSG00000108576",4498,424,11974,11973,15,4535,1,19420249,1,0,0
6533,"ENSG00000131389",4499,745,5334,5331,103,6880,1,19420249,1,4124,30.8656498
6534,"ENSG00000011083",4500,845,5796,5793,102,3739,1,19420249,1,0,0
6535,"ENSG00000130821",4501,1104,6218,6215,102,3654,1,19420249,1,2309,32.53872983
6536,"ENSG00000196517",4502,16,16006,16007,16,3647,1,19420249,1,90,1.270726106
6538,"ENSG00000132164",4503,744,1326,1323,102,1991,1,19420249,1,0,0
6539,"ENSG00000111181",4504,186,12281,12312,19,3814,1,19420249,1,1,0.013500956
6540,"ENSG00000010379",4505,182,13168,13177,15,3086,1,19420249,1,1,0.016685886
6541,"ENSG00000139514",4506,234,12323,12323,13,7343,1,19420249,1,1385,9.712285743
6542,"ENSG00000003989",4507,997,7638,7637,102,7854,1,19420249,1,0,0
6543,"ENSG00000118160",4508,512,16988,16984,10,5111,1,19420249,1,5,0.050374335
6545,"ENSG00000099960",4509,700,9531,9527,5,2313,1,19420249,1,3,0.06678683
6546,"ENSG00000183023",4510,562,14915,14913,12,6244,1,19420249,1,0,0
6547,"ENSG00000100678",4511,275,21576,21574,10,5617,1,19420249,1,1,0.009167286
6548,"ENSG00000090020",4512,12,11716,11715,12,4572,1,19420249,1,518,5.834031155
6549,"ENSG00000115616",4513,562,656,655,100,5442,1,19420249,1,84,0.794814817
6550,"ENSG00000066230",4514,848,16831,16833,17,2777,1,19420249,1,15,0.278138165
6553,"ENSG00000135740",4515,377,21024,21019,104,3735,1,19420249,1,80,1.102921459
6554,"ENSG00000100652",4516,270,21514,21510,5,1631,1,19420249,1,0,0
6555,"ENSG00000125255",4517,227,716,713,6,3779,1,19420249,1,0,0
6556,"ENSG00000018280",4518,565,9727,9724,103,3852,1,19420249,1,60,0.802066131
6557,"ENSG00000074803",4519,339,17149,17146,116,4805,1,19420249,1,0,0
6558,"ENSG00000064651",4520,858,3472,3468,115,6860,1,19420249,1,411,3.085055008
6559,"ENSG00000070915",4521,387,19219,19219,114,5567,1,19420249,1,2,0.018499244
6560,"ENSG00000124067",4522,387,21148,21147,26,5026,1,19420249,1,807,8.267919823
6561,"ENSG00000081800",4523,949,2999,2996,15,3797,1,19420249,1,0,0
6563,"ENSG00000141469",4524,474,15659,15657,99,4437,1,19420249,1,0,0
6564,"ENSG00000088386",4525,244,25574,25572,23,3127,1,19420249,1,0,0
6565,"ENSG00000163406",4526,752,2880,2878,110,5523,1,19420249,1,15,0.139849662
6566,"ENSG00000155380",4527,5,1952,1950,5,4669,1,19420249,1,5272,58.14290594
6567,"ENSG00000147100",4528,1096,22205,22202,94,4372,1,19420249,1,0,0
6568,"ENSG00000124568",4529,892,11313,11311,13,1844,1,19420249,1,0,0
6569,"ENSG00000131183",4530,845,7823,7821,102,3461,1,19420249,1,0,0
6570,"ENSG00000036565",4531,1000,8916,8913,17,2957,1,19420249,1,0,0
6571,"ENSG00000165646",4532,86,2572,2567,104,3872,1,19420249,1,211,2.806030018
6572,"ENSG00000187714",4533,71,17835,17834,89,2420,1,19420249,1,0,0
6573,"ENSG00000173638",4534,662,16713,16707,6,2838,1,19420249,1,714,12.95480937
6574,"ENSG00000144136",4535,561,1946,1944,99,3286,1,19420249,1,3160,49.51818631
6575,"ENSG00000168575",4536,994,15355,15354,11,3656,1,19420249,1,367,5.168982754
6576,"ENSG00000100075",4537,705,8582,8578,10,1735,1,19420249,1,5089,151.035201
6578,"ENSG00000174640",4538,744,4216,4212,14,4223,1,19420249,1,0,0
6579,"ENSG00000084453",4539,183,9547,9544,16,7871,1,19420249,1,69,0.451402941
6580,"ENSG00000175003",4540,890,6942,6940,99,1906,1,19420249,1,4,0.108064314
6581,"ENSG00000146477",4541,890,6960,6957,99,5624,1,19420249,1,0,0
6582,"ENSG00000112499",4542,890,6950,6946,11,2512,1,19420249,1,0,0
6583,"ENSG00000197208",4543,841,3976,3972,98,2192,1,19420249,1,73,1.714855443
6584,"ENSG00000197375",4544,841,3984,3980,98,3280,1,19420249,1,95,1.491402846
6585,"ENSG00000187122",4545,107,25483,25480,37,7931,1,19420249,1,0,0
6586,"ENSG00000184347",4546,867,7324,7322,36,5380,1,19420249,1,1,0.009571124
6588,"ENSG00000170290",4547,121,1249,1247,2,730,1,19420249,1,0,0
6590,"ENSG00000124107",4548,620,15815,15813,4,598,1,19420249,1,0,0
6591,"ENSG00000019549",4549,986,17545,17543,3,2101,1,19420249,1,0,0
6594,"ENSG00000102038",4550,1115,3599,3593,25,4086,1,19420249,1,339,4.272150483
6595,"ENSG00000080503",4551,1069,8988,8985,122,5757,1,19420249,1,2080,18.6042562
6596,"ENSG00000071794",4552,755,5711,5708,25,5351,1,19420249,1,2308,22.2098722
6597,"ENSG00000127616",4553,537,1593,1590,125,5875,1,19420249,1,12735,111.6185263
6598,"ENSG00000099956",4554,704,10758,10753,97,1703,1,19420249,1,4570,138.1804995
6598,"LRG_520",4554,704,10758,10753,97,1703,1,19420249,1,4570,138.1804995
6598,"ENSG00000275837",4554,704,10758,10753,97,1703,1,19420249,1,4570,138.1804995
6599,"ENSG00000173473",4555,758,16904,16899,28,5757,1,19420249,1,12601,112.707804
6601,"ENSG00000139613",4556,196,19132,19131,29,5681,1,19420249,1,4267,38.6761343
6602,"ENSG00000066117",4557,180,17739,17737,101,3429,1,19420249,1,1954,29.3428491
6603,"ENSG00000108604",4558,422,20078,20076,13,2770,1,19420249,1,2525,46.93824196
6604,"ENSG00000082014",4559,950,5989,5985,16,1920,1,19420249,1,120,3.218290353
6605,"ENSG00000073584",4560,420,14526,14524,11,2425,1,19420249,1,4322,91.77369668
6606,"ENSG00000172062",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6606,"ENSG00000275349",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6606,"ENSG00000205571",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6606,"LRG_676",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6606,"ENSG00000273772",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6606,"ENSG00000277773",4561,840,21508,21504,97,1625,1,19420249,1,82,2.598398118
6607,"ENSG00000275349",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6607,"LRG_676",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6607,"ENSG00000205571",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6607,"ENSG00000277773",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6607,"ENSG00000172062",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6607,"ENSG00000273772",4562,840,21359,21357,97,1628,1,19420249,1,30,0.948881676
6608,"ENSG00000128602",4563,946,3639,3633,100,3738,1,19420249,1,0,0
6609,"ENSG00000166311",4564,125,20429,20430,94,2472,1,19420249,1,250,5.207589567
6610,"ENSG00000135587",4565,889,1463,1460,98,1680,1,19420249,1,321,9.838773363
6611,"ENSG00000102172",4566,1101,9749,9746,99,1688,1,19420249,1,2858,87.18363818
6612,"ENSG00000184900",4567,660,16494,16491,4,1807,1,19420249,1,2919,83.18042757
6613,"ENSG00000188612",4568,413,22115,22114,4,1066,1,19420249,1,2946,142.3051914
6614,"ENSG00000088827",4569,637,14010,14011,21,6720,1,19420249,1,0,0
6615,"ENSG00000124216",4570,619,17182,17176,91,1709,1,19420249,1,104,3.133548945
6616,"ENSG00000132639",4571,625,450,449,97,2171,1,19420249,1,0,0
6617,"ENSG00000023608",4572,275,20135,20134,98,2656,1,19420249,1,270,5.234568646
6618,"ENSG00000104976",4573,508,23317,23315,94,1688,1,19420249,1,369,11.25638995
6619,"ENSG00000164975",4574,1044,6380,6379,97,3095,1,19420249,1,557,9.267012479
6620,"ENSG00000074317",4575,838,7782,7781,7,1450,1,19420249,1,0,0
6621,"ENSG00000165684",4576,1058,4770,4767,23,4650,1,19420249,1,1115,12.34716127
6622,"ENSG00000145335",4577,792,24537,24534,7,3479,1,19420249,1,52,0.769651501
6623,"ENSG00000173267",4578,75,24194,24191,93,826,1,19420249,1,287,17.89151247
6624,"ENSG00000075618",4579,939,19077,19078,93,2777,1,19420249,1,11289,209.3267831
6625,"ENSG00000104852",4580,512,17483,17480,98,1923,1,19420249,1,3876,103.7886087
6626,"ENSG00000077312",4581,508,15132,15128,94,1629,1,19420249,1,851,26.90008683
6627,"ENSG00000131876",4582,320,417,414,9,1059,1,19420249,1,1263,61.41190882
6628,"ENSG00000125835",4583,623,10880,10879,7,1153,1,19420249,1,11330,505.9945144
6629,"ENSG00000125870",4584,623,7267,7266,95,1681,1,19420249,1,796,24.38319211
6631,"ENSG00000124562",4585,885,13572,13566,94,1217,1,19420249,1,1722,72.85976647
6632,"ENSG00000167088",4586,467,8596,8593,92,1600,1,19420249,1,6800,218.843744
6633,"ENSG00000125743",4587,506,16487,16482,4,868,1,19420249,1,3876,229.9372056
6634,"ENSG00000100028",4588,699,11086,11083,92,1385,1,19420249,1,2801,104.1378343
6635,"ENSG00000182004",4589,5,9126,9121,93,1547,1,19420249,1,1485,49.42894556
6636,"ENSG00000139343",4590,171,25214,25212,92,793,1,19420249,1,2579,167.4647328
6637,"ENSG00000143977",4591,554,21575,21573,4,575,1,19420249,1,2499,223.7915156
6638,"ENSG00000128739",4592,326,11108,11105,103,1992,1,19420249,1,0,0
6640,"ENSG00000101400",4593,624,12919,12914,8,2340,1,19420249,1,1282,28.21092808
6640,"LRG_332",4593,624,12919,12914,8,2340,1,19420249,1,1282,28.21092808
6641,"ENSG00000172164",4594,990,2874,2870,7,4975,1,19420249,1,0,0
6642,"ENSG00000028528",4595,326,20474,20472,103,8221,1,19420249,1,2540,15.90941734
6643,"ENSG00000205302",4596,846,2922,2920,103,2069,1,19420249,1,1663,41.38824055
6645,"ENSG00000260873",4597,368,21340,21338,95,9771,1,19420249,1,134,0.706172809
6645,"ENSG00000168807",4597,368,21340,21338,95,9771,1,19420249,1,134,0.706172809
6646,"ENSG00000057252",4598,16,7979,7978,104,3393,1,19420249,1,355,5.387529974
6647,"LRG_652",4599,661,13179,13179,93,966,1,19420249,1,19421,1035.236719
6647,"ENSG00000142168",4599,661,13179,13179,93,966,1,19420249,1,19421,1035.236719
6648,"ENSG00000112096",4600,885,6896,6895,6,1776,1,19420249,1,1358,39.37331801
6649,"ENSG00000109610",4601,787,11013,11011,90,1529,1,19420249,1,8,0.269418682
6650,"ENSG00000103326",4602,375,19443,19447,102,4744,1,19420249,1,848,9.204418951
6651,"ENSG00000159140",4603,669,13606,13600,101,9203,1,19420249,1,19593,109.6267963
6652,"ENSG00000140263",4604,320,16231,16228,97,2898,1,19420249,1,675,11.99362864
6653,"ENSG00000137642",4605,162,2851,2847,136,10924,1,19420249,1,13,0.061278322
6654,"ENSG00000115904",4606,573,14624,14621,23,8318,1,19420249,1,1640,10.15243314
6655,"ENSG00000100485",4607,288,17766,17764,23,5313,1,19420249,1,727,7.045953958
6656,"ENSG00000182968",4608,222,1870,1869,89,4108,1,19420249,1,0,0
6657,"ENSG00000181449",4609,731,8104,8101,89,2503,1,19420249,1,0,0
6658,"ENSG00000134595",4610,1091,4802,4799,1,2074,1,19420249,1,0,0
6659,"ENSG00000124766",4611,880,9608,9604,89,4879,1,19420249,1,6,0.063323606
6660,"ENSG00000134532",4612,187,10597,10594,20,4714,1,19420249,1,132,1.441881465
6662,"ENSG00000125398",4613,412,21483,21479,91,3935,1,19420249,1,0,0
6663,"LRG_271",4614,699,14432,14431,4,2862,1,19420249,1,0,0
6663,"ENSG00000100146",4614,699,14432,14431,4,2862,1,19420249,1,0,0
6664,"ENSG00000176887",4615,551,19588,19599,89,8719,1,19420249,1,0,0
6665,"ENSG00000129194",4616,411,22505,22504,2,1394,1,19420249,1,8,0.295510161
6666,"ENSG00000177732",4617,617,12481,12627,89,4630,1,19420249,1,453,5.038049347
6667,"ENSG00000185591",4618,174,18451,18447,95,7702,1,19420249,1,1528,10.21562744
6668,"ENSG00000167182",4619,416,16420,16416,95,3112,1,19420249,1,449,7.429369503
6670,"ENSG00000172845",4620,557,7700,7699,7,6695,1,19420249,1,934,7.183589399
6671,"ENSG00000105866",4621,940,9565,9561,94,5811,1,19420249,1,99,0.877262419
6672,"ENSG00000067066",4622,580,10347,10344,118,6888,1,19420249,1,894,6.68327892
6674,"ENSG00000104450",4623,1003,231,230,108,3936,1,19420249,1,39,0.510216763
6675,"ENSG00000117143",4624,10,7078,7074,98,2327,1,19420249,1,5668,125.4234274
6676,"ENSG00000061656",4625,628,13460,13457,100,1452,1,19420249,1,94,3.33354593
6677,"ENSG00000106304",4626,943,3082,3080,97,3023,1,19420249,1,0,0
6678,"ENSG00000113140",4627,841,6005,6002,10,3141,1,19420249,1,873,14.31170953
6683,"ENSG00000021574",4628,567,12986,12981,105,5213,1,19420249,1,619,6.114319519
6687,"ENSG00000197912",4629,379,24338,24335,106,4039,1,19420249,1,1657,21.12486106
6688,"ENSG00000066336",4630,124,16842,16839,5,1408,1,19420249,1,232,8.484583657
6689,"ENSG00000269404",4631,508,17854,17852,94,1471,1,19420249,1,9,0.315046778
6690,"ENSG00000164266",4632,835,5607,5604,4,441,1,19420249,1,4,0.467053475
6691,"ENSG00000128040",4633,789,19415,19415,4,591,1,19420249,1,0,0
6692,"ENSG00000166145",4634,322,15094,15092,99,2519,1,19420249,1,84,1.717102911
6693,"ENSG00000197471",4635,364,12217,12215,91,6973,1,19420249,1,4868,35.94811401
6694,"ENSG00000072080",4636,558,10531,10528,96,1019,1,19420249,1,0,0
6695,"ENSG00000152377",4637,842,4518,4514,11,4827,1,19420249,1,0,0
6696,"ENSG00000118785",4638,792,24226,24223,95,1625,1,19420249,1,0,0
6697,"ENSG00000116096",4639,553,22096,22094,91,1459,1,19420249,1,754,26.61100398
6698,"ENSG00000169474",4640,2,6219,6216,90,648,1,19420249,1,0,0
6699,"ENSG00000169469",4641,2,6225,6223,90,619,1,19420249,1,0,0
6700,"ENSG00000241794",4642,2,6229,6227,2,677,1,19420249,1,0,0
6701,"ENSG00000196805",4643,2,6231,6229,2,662,1,19420249,1,0,0
6703,"ENSG00000163216",4645,2,6226,6224,2,682,1,19420249,1,9,0.679521717
6704,"ENSG00000203785",4646,2,6235,6233,2,678,1,19420249,1,0,0
6705,"ENSG00000244094",4647,2,6239,6237,2,657,1,19420249,1,1,0.078375412
6706,"ENSG00000159516",4648,2,6241,6239,2,650,1,19420249,1,0,0
6707,"ENSG00000163209",4649,3,6223,6218,91,986,1,19420249,1,0,0
6708,"ENSG00000163554",4650,51,6778,6772,52,8017,1,19420249,1,6106,39.21842264
6709,"ENSG00000197694",4651,1085,3938,3933,145,7875,1,19420249,1,3022,19.76009843
6710,"ENSG00000070182",4652,298,20626,20624,35,10391,1,19420249,1,4705,23.31564794
6711,"ENSG00000115306",4653,587,18663,18658,125,13024,1,19420249,1,10177,40.23653675
6712,"ENSG00000173898",4654,156,20854,20849,37,7867,1,19420249,1,2522,16.50749362
6713,"ENSG00000104549",4655,994,3347,3344,99,2989,1,19420249,1,2895,49.87327171
6714,"ENSG00000197122",4656,631,13851,13847,103,4201,1,19420249,1,191,2.341131949
6715,"ENSG00000145545",4657,836,20829,20824,93,2264,1,19420249,1,117,2.661059867
6716,"ENSG00000277893",4658,555,12831,12829,5,2445,1,19420249,1,0,0
6717,"ENSG00000075142",4659,943,24098,24095,9,2095,1,19420249,1,3703,91.01540182
6717,"LRG_414",4659,943,24098,24095,9,2095,1,19420249,1,3703,91.01540182
6718,"ENSG00000122787",4660,943,4626,4623,97,2710,1,19420249,1,0,0
6719,"ENSG00000232549",4661,1091,4684,4680,89,2155,1,19420249,1,8,0.191155993
6720,"ENSG00000072310",4662,429,7862,7862,20,5001,1,19420249,1,4094,42.1537475
6721,"ENSG00000198911",4663,714,15345,15343,107,4306,1,19420249,1,2728,32.62237281
6722,"ENSG00000112658",4664,886,15614,15613,95,4318,1,19420249,1,592,7.059667953
6723,"ENSG00000116649",4665,8,1655,1652,8,1273,1,19420249,1,2319,93.80317772
6725,"ENSG00000125508",4666,624,20121,20120,8,1516,1,19420249,1,1,0.033966125
6726,"ENSG00000143742",4667,4,10040,10038,92,1620,1,19420249,1,2412,76.66682795
6727,"ENSG00000140319",4668,316,14911,14908,5,1126,1,19420249,1,14105,645.0299882
6728,"ENSG00000153037",4669,836,1812,1811,93,886,1,19420249,1,434,25.22325983
6729,"ENSG00000100883",4670,281,13716,13713,104,2281,1,19420249,1,2102,47.45179357
6730,"ENSG00000167881",4671,425,22275,22273,16,2515,1,19420249,1,3703,75.81601066
6731,"ENSG00000174780",4672,804,19340,19340,107,3876,1,19420249,1,5778,76.76070859
6732,"ENSG00000096063",4673,895,13802,13800,16,4390,1,19420249,1,6515,76.41790122
6733,"ENSG00000135250",4674,951,857,856,17,3875,1,19420249,1,2687,35.70599712
6734,"ENSG00000182934",4675,133,3363,3360,14,3092,1,19420249,1,5750,95.75766896
6736,"ENSG00000279710",4676,1150,11473,11471,1,897,1,19420249,1,0,0
6736,"ENSG00000184895",4676,1150,11473,11471,1,897,1,19420249,1,0,0
6737,"ENSG00000132109",4677,126,15877,15880,7,1929,1,19420249,1,455,12.14575105
6738,"ENSG00000116747",4678,11,8640,8636,99,3723,1,19420249,1,650,8.990120781
6741,"ENSG00000138385",4679,562,7476,7475,100,1643,1,19420249,1,14897,466.8812794
6742,"ENSG00000262771",4680,941,5072,5068,95,628,1,19420249,1,3046,249.7557303
6742,"ENSG00000106028",4680,941,5072,5068,95,628,1,19420249,1,3046,249.7557303
6744,"ENSG00000138434",4681,568,8159,8157,106,5293,1,19420249,1,1836,17.86142025
6745,"ENSG00000124783",4682,887,22031,22044,8,9863,1,19420249,1,5495,28.68823763
6746,"ENSG00000163479",4683,6,6555,6553,6,1124,1,19420249,1,4133,189.3408402
6747,"ENSG00000114850",4684,735,6576,6574,5,3716,1,19420249,1,1750,24.24976584
6748,"ENSG00000180879",4685,1096,6234,6232,94,637,1,19420249,1,1042,84.23129789
6749,"ENSG00000149136",4686,136,19269,19269,17,2819,1,19420249,1,17701,323.3314368
6750,"ENSG00000157005",4687,732,8413,8412,2,632,1,19420249,1,0,0
6751,"ENSG00000139874",4688,268,14503,14501,91,4291,1,19420249,1,0,0
6752,"ENSG00000180616",4689,411,21707,21703,90,2996,1,19420249,1,0,0
6753,"ENSG00000278195",4690,697,14228,14225,2,2123,1,19420249,1,0,0
6754,"ENSG00000132671",4691,617,10300,10298,89,1258,1,19420249,1,0,0
6755,"ENSG00000162009",4692,363,1822,1822,90,2718,1,19420249,1,0,0
6756,"ENSG00000126752",4693,1098,17023,17020,96,1253,1,19420249,1,2507,103.0263868
6757,"ENSG00000241476",4694,1099,18230,18228,9,1448,1,19420249,1,496,17.6383648
6757,"ENSG00000268447",4694,1099,18230,18228,9,1448,1,19420249,1,496,17.6383648
6758,"ENSG00000165583",4695,1099,17011,17008,9,1384,1,19420249,1,10,0.372056688
6759,"ENSG00000268009",4696,1098,17057,17054,96,1217,1,19420249,1,99,4.188801905
6759,"ENSG00000269791",4696,1098,17057,17054,96,1217,1,19420249,1,99,4.188801905
6760,"ENSG00000141380",4697,474,10566,10563,11,3436,1,19420249,1,1603,24.02290773
6764,"ENSG00000166444",4698,143,24047,24046,24,4705,1,19420249,1,16,0.175107828
6767,"ENSG00000100380",4699,707,15118,15116,12,3196,1,19420249,1,2556,41.18122724
6768,"ENSG00000149418",4700,138,3778,3772,107,3300,1,19420249,1,3,0.046811496
6769,"ENSG00000144681",4701,741,13956,13954,99,2963,1,19420249,1,0,0
6770,"ENSG00000147465",4702,990,14317,14315,7,2695,1,19420249,1,4819,92.07534669
6772,"ENSG00000115415",4703,575,8590,8587,25,4583,1,19420249,1,2063,23.17899366
6772,"LRG_111",4703,575,8590,8587,25,4583,1,19420249,1,2063,23.17899366
6773,"ENSG00000170581",4704,191,19184,19183,24,4551,1,19420249,1,1131,12.79678801
6774,"ENSG00000168610",4705,433,14939,14935,24,4973,1,19420249,1,7017,72.65712738
6774,"LRG_112",4705,433,14939,14935,24,4973,1,19420249,1,7017,72.65712738
6775,"ENSG00000138378",4706,574,8594,8591,24,2761,1,19420249,1,0,0
6776,"ENSG00000126561",4707,429,14933,14930,108,4301,1,19420249,1,12617,151.0538735
6777,"LRG_192",4708,428,14919,14916,19,5094,1,19420249,1,4493,45.41744344
6777,"ENSG00000173757",4708,428,14919,14916,19,5094,1,19420249,1,4493,45.41744344
6778,"ENSG00000166888",4709,190,19379,19378,23,4267,1,19420249,1,1537,18.54797196
6779,"ENSG00000126549",4710,791,21650,21648,94,600,1,19420249,1,0,0
6780,"ENSG00000124214",4711,631,16929,16928,15,3825,1,19420249,1,3597,48.4232801
6781,"ENSG00000159167",4712,987,10606,10603,4,3877,1,19420249,1,10,0.132815697
6782,"ENSG00000155304",4713,661,6696,6694,5,3987,1,19420249,1,764,9.867163599
6783,"ENSG00000109193",4714,793,21617,21615,8,1780,1,19420249,1,0,0
6785,"ENSG00000118402",4715,885,23414,23413,6,3060,1,19420249,1,0,0
6786,"LRG_164",4716,131,14522,14520,100,4038,1,19420249,1,2310,29.45715984
6786,"ENSG00000167323",4716,131,14522,14520,100,4038,1,19420249,1,2310,29.45715984
6787,"ENSG00000114904",4717,746,18238,18235,16,3726,1,19420249,1,642,8.872323806
